dac_v,adc_a,adc_b,i_feed,q_feed
-1.400000000000000133e-01,-2.099600000000000077e-02,-2.001999999999999960e-02,-1.928699999999999859e-02,-2.380399999999999877e-02
-1.380000000000000115e-01,-2.014200000000000018e-02,-2.282700000000000007e-02,-1.916500000000000148e-02,-2.404799999999999993e-02
-1.360000000000000098e-01,-2.099600000000000077e-02,-2.185099999999999890e-02,-1.586900000000000116e-02,-2.001999999999999960e-02
-1.340000000000000080e-01,-1.892100000000000032e-02,-7.202000000000000068e-03,-1.940899999999999917e-02,-8.179000000000000506e-03
-1.320000000000000062e-01,-1.855499999999999858e-02,-2.758800000000000141e-02,-2.172899999999999832e-02,-2.575699999999999865e-02
-1.300000000000000044e-01,-1.770000000000000046e-02,-1.196299999999999968e-02,-1.904300000000000090e-02,-1.220700000000000084e-02
-1.280000000000000027e-01,-2.270499999999999949e-02,-2.526899999999999979e-02,-1.855499999999999858e-02,-2.490200000000000052e-02
-1.260000000000000009e-01,-1.538100000000000057e-02,-1.074199999999999981e-02,-1.525899999999999999e-02,-1.025399999999999923e-02
-1.239999999999999991e-01,-2.697799999999999851e-02,-2.258299999999999891e-02,-1.855499999999999858e-02,-2.368200000000000166e-02
-1.219999999999999973e-01,-1.379400000000000071e-02,-8.540000000000000499e-04,-1.391599999999999955e-02,-3.906000000000000184e-03
-1.199999999999999956e-01,-1.989700000000000149e-02,-1.477099999999999941e-02,-1.733399999999999871e-02,-1.440400000000000014e-02
-1.179999999999999938e-01,-1.611299999999999885e-02,4.760999999999999607e-03,-1.818799999999999931e-02,4.760999999999999607e-03
-1.160000000000000059e-01,-1.330600000000000012e-02,-9.770000000000000039e-04,-1.196299999999999968e-02,-3.540000000000000178e-03
-1.140000000000000041e-01,-1.599099999999999827e-02,-1.513699999999999941e-02,-1.879899999999999974e-02,-1.440400000000000014e-02
-1.120000000000000023e-01,-2.075199999999999961e-02,-2.270499999999999949e-02,-2.453599999999999878e-02,-2.368200000000000166e-02
-1.100000000000000006e-01,-2.282700000000000007e-02,-1.269499999999999969e-02,-1.709000000000000102e-02,-8.545000000000000512e-03
-1.079999999999999988e-01,-1.501500000000000057e-02,1.709000000000000016e-03,-1.818799999999999931e-02,3.660000000000000059e-04
-1.059999999999999970e-01,-1.501500000000000057e-02,-1.660199999999999870e-02,-1.354999999999999954e-02,-1.684599999999999986e-02
-1.039999999999999952e-01,-2.368200000000000166e-02,-2.185099999999999890e-02,-2.294900000000000065e-02,-2.209500000000000006e-02
-1.019999999999999934e-01,-2.062999999999999903e-02,-1.037599999999999981e-02,-1.354999999999999954e-02,-8.056999999999999926e-03
-1.000000000000000056e-01,-1.647900000000000059e-02,-1.025399999999999923e-02,-1.757799999999999987e-02,-1.025399999999999923e-02
-9.800000000000000377e-02,-1.562500000000000000e-02,4.879999999999999898e-04,-1.513699999999999941e-02,2.563000000000000174e-03
-9.600000000000000200e-02,-1.403800000000000013e-02,-2.808000000000000166e-03,-1.916500000000000148e-02,-3.418000000000000031e-03
-9.400000000000000022e-02,-2.319299999999999834e-02,-2.502400000000000110e-02,-2.075199999999999961e-02,-2.441400000000000167e-02
-9.199999999999999845e-02,-2.062999999999999903e-02,-2.502400000000000110e-02,-1.660199999999999870e-02,-2.539100000000000038e-02
-8.999999999999999667e-02,-1.757799999999999987e-02,-7.080000000000000356e-03,-1.867699999999999916e-02,-7.080000000000000356e-03
-8.799999999999999489e-02,-2.099600000000000077e-02,-2.404799999999999993e-02,-2.429200000000000109e-02,-2.380399999999999877e-02
-8.599999999999999312e-02,-1.501500000000000057e-02,-2.014200000000000018e-02,-2.050799999999999845e-02,-1.989700000000000149e-02
-8.400000000000000522e-02,-2.307100000000000123e-02,-2.441400000000000167e-02,-2.111800000000000135e-02,-2.380399999999999877e-02
-8.200000000000000344e-02,-1.721200000000000160e-02,-5.249000000000000193e-03,-2.062999999999999903e-02,-7.446000000000000361e-03
-8.000000000000000167e-02,-1.733399999999999871e-02,-2.439999999999999949e-04,-1.709000000000000102e-02,-3.418000000000000031e-03
-7.799999999999999989e-02,-2.624500000000000097e-02,-3.271500000000000102e-02,-2.099600000000000077e-02,-3.222699999999999870e-02
-7.599999999999999811e-02,-2.111800000000000135e-02,-9.643999999999999795e-03,-1.599099999999999827e-02,-1.013200000000000038e-02
-7.399999999999999634e-02,-1.464799999999999956e-02,-7.320000000000000118e-04,-1.879899999999999974e-02,-6.099999999999999737e-04
-7.199999999999999456e-02,-1.501500000000000057e-02,-2.563000000000000174e-03,-1.757799999999999987e-02,-3.174000000000000172e-03
-7.000000000000000666e-02,-1.794400000000000162e-02,-1.306200000000000069e-02,-2.600099999999999981e-02,-1.208500000000000026e-02
-6.800000000000000488e-02,-1.806599999999999873e-02,-2.648899999999999866e-02,-2.038600000000000134e-02,-2.673299999999999982e-02
-6.600000000000000311e-02,-2.001999999999999960e-02,-1.379400000000000071e-02,-1.818799999999999931e-02,-1.281700000000000027e-02
-6.400000000000000133e-02,-1.684599999999999986e-02,-4.028000000000000330e-03,-1.513699999999999941e-02,-6.225999999999999764e-03
-6.199999999999999956e-02,-1.550299999999999942e-02,-2.148399999999999962e-02,-2.282700000000000007e-02,-2.233900000000000122e-02
-5.999999999999999778e-02,-1.904300000000000090e-02,-2.770999999999999852e-02,-1.611299999999999885e-02,-2.856399999999999911e-02
-5.800000000000000294e-02,-1.916500000000000148e-02,-3.344699999999999757e-02,-2.099600000000000077e-02,-3.210400000000000059e-02
-5.600000000000000117e-02,-1.635700000000000001e-02,-1.818799999999999931e-02,-1.306200000000000069e-02,-2.014200000000000018e-02
-5.399999999999999939e-02,-2.038600000000000134e-02,-6.714000000000000350e-03,-1.452600000000000072e-02,-3.906000000000000184e-03
-5.199999999999999761e-02,-1.342800000000000070e-02,-1.049800000000000039e-02,-1.354999999999999954e-02,-1.403800000000000013e-02
-5.000000000000000278e-02,-1.916500000000000148e-02,-1.733399999999999871e-02,-2.087400000000000019e-02,-1.611299999999999885e-02
-4.800000000000000100e-02,-1.586900000000000116e-02,-1.135300000000000024e-02,-1.965300000000000033e-02,-1.135300000000000024e-02
-4.599999999999999922e-02,-1.489299999999999999e-02,-1.452600000000000072e-02,-1.696800000000000044e-02,-1.464799999999999956e-02
-4.399999999999999745e-02,-1.965300000000000033e-02,-1.196299999999999968e-02,-1.330600000000000012e-02,-1.000999999999999980e-02
-4.200000000000000261e-02,-1.660199999999999870e-02,-2.429200000000000109e-02,-1.794400000000000162e-02,-2.392599999999999935e-02
-4.000000000000000083e-02,-2.356000000000000108e-02,-2.880900000000000127e-02,-1.916500000000000148e-02,-2.807600000000000026e-02
-3.799999999999999906e-02,-1.940899999999999917e-02,-3.649899999999999672e-02,-1.672399999999999928e-02,-3.540000000000000091e-02
-3.599999999999999728e-02,-1.440400000000000014e-02,-1.928699999999999859e-02,-2.221700000000000064e-02,-2.075199999999999961e-02
-3.400000000000000244e-02,-1.989700000000000149e-02,-3.747600000000000237e-02,-1.794400000000000162e-02,-3.894000000000000239e-02
-3.200000000000000067e-02,-1.818799999999999931e-02,-3.881799999999999834e-02,-1.635700000000000001e-02,-3.845200000000000007e-02
-2.999999999999999889e-02,-1.904300000000000090e-02,-2.624500000000000097e-02,-1.989700000000000149e-02,-2.429200000000000109e-02
-2.800000000000000058e-02,-1.306200000000000069e-02,-1.330600000000000012e-02,-1.794400000000000162e-02,-1.391599999999999955e-02
-2.599999999999999881e-02,-1.098599999999999924e-02,-2.246099999999999833e-02,-1.611299999999999885e-02,-2.111800000000000135e-02
-2.400000000000000050e-02,-1.184100000000000083e-02,-4.016100000000000225e-02,-1.110799999999999982e-02,-4.064899999999999763e-02
-2.199999999999999872e-02,-1.464799999999999956e-02,-4.699699999999999711e-02,-1.098599999999999924e-02,-4.504400000000000071e-02
-2.000000000000000042e-02,-5.615000000000000199e-03,-1.757799999999999987e-02,-1.013200000000000038e-02,-1.818799999999999931e-02
-1.799999999999999864e-02,-4.271999999999999756e-03,-1.525899999999999999e-02,-7.323999999999999781e-03,-1.647900000000000059e-02
-1.600000000000000033e-02,-1.464799999999999956e-02,-1.904300000000000090e-02,-7.080000000000000356e-03,-1.733399999999999871e-02
-1.400000000000000029e-02,-4.883000000000000188e-03,-3.820799999999999891e-02,-1.171900000000000025e-02,-3.759799999999999948e-02
-1.200000000000000025e-02,-6.957999999999999775e-03,-3.027300000000000130e-02,-9.154999999999999943e-03,-3.369099999999999873e-02
-1.000000000000000021e-02,-1.061999999999999923e-02,-4.003899999999999820e-02,-6.104000000000000051e-03,-4.089399999999999979e-02
-8.000000000000000167e-03,-2.318999999999999881e-03,-3.796399999999999775e-02,-4.150000000000000043e-03,-4.113800000000000096e-02
-6.000000000000000125e-03,1.587000000000000086e-03,-7.092299999999999993e-02,-3.540000000000000178e-03,-7.116699999999999415e-02
-4.000000000000000083e-03,1.587000000000000086e-03,-6.310999999999999943e-02,2.563000000000000174e-03,-6.433099999999999929e-02
-2.000000000000000042e-03,2.318999999999999881e-03,-5.920399999999999968e-02,7.446000000000000361e-03,-6.494099999999999873e-02
0.000000000000000000e+00,1.623499999999999943e-02,-7.214399999999999979e-02,1.623499999999999943e-02,-7.409699999999999620e-02
2.000000000000000042e-03,2.917499999999999954e-02,-8.764600000000000168e-02,2.429200000000000109e-02,-8.764600000000000168e-02
4.000000000000000083e-03,3.149400000000000116e-02,-6.897000000000000353e-02,3.540000000000000091e-02,-6.787100000000000077e-02
6.000000000000000125e-03,6.933599999999999486e-02,-9.094199999999999506e-02,6.640600000000000669e-02,-9.094199999999999506e-02
8.000000000000000167e-03,8.203100000000000669e-02,-7.006800000000000528e-02,8.508300000000000585e-02,-7.043499999999999761e-02
1.000000000000000021e-02,1.177979999999999999e-01,-7.128900000000000514e-02,1.182860000000000023e-01,-7.141100000000000225e-02
1.200000000000000025e-02,1.215819999999999956e-01,-6.897000000000000353e-02,1.252439999999999942e-01,-5.932599999999999679e-02
1.400000000000000029e-02,1.425780000000000103e-01,-3.247099999999999986e-02,1.430659999999999987e-01,-3.344699999999999757e-02
1.600000000000000033e-02,1.445309999999999928e-01,3.295999999999999885e-03,1.396479999999999944e-01,4.883000000000000188e-03
1.799999999999999864e-02,1.350099999999999911e-01,1.660199999999999870e-02,1.308590000000000031e-01,1.428199999999999956e-02
2.000000000000000042e-02,1.171880000000000005e-01,2.734400000000000025e-02,1.204830000000000068e-01,2.905299999999999896e-02
2.199999999999999872e-02,1.079100000000000059e-01,3.845200000000000007e-02,1.088869999999999977e-01,3.698699999999999904e-02
2.400000000000000050e-02,1.065669999999999951e-01,4.211399999999999866e-02,1.044920000000000015e-01,4.284700000000000314e-02
2.599999999999999881e-02,9.423800000000000232e-02,4.638699999999999768e-02,9.924299999999999788e-02,4.699699999999999711e-02
2.800000000000000058e-02,9.558099999999999929e-02,5.114699999999999802e-02,8.862299999999999345e-02,4.956100000000000089e-02
2.999999999999999889e-02,7.958999999999999408e-02,4.821799999999999697e-02,8.276400000000000423e-02,4.663099999999999884e-02
3.200000000000000067e-02,8.496099999999999486e-02,3.857399999999999718e-02,8.178699999999999859e-02,3.784200000000000064e-02
3.400000000000000244e-02,8.569300000000000528e-02,1.525899999999999999e-02,8.520500000000000296e-02,1.501500000000000057e-02
3.599999999999999728e-02,6.958000000000000296e-02,-3.174000000000000172e-03,7.385300000000000198e-02,-3.660000000000000059e-04
3.799999999999999906e-02,6.811499999999999500e-02,-6.079099999999999782e-02,6.396499999999999408e-02,-5.944800000000000084e-02
4.000000000000000083e-02,6.250000000000000000e-02,-1.202389999999999987e-01,5.505399999999999877e-02,-1.212160000000000043e-01
4.200000000000000261e-02,5.541999999999999704e-02,-1.806639999999999913e-01,5.041500000000000148e-02,-1.798099999999999976e-01
4.399999999999999745e-02,5.505399999999999877e-02,-1.982420000000000015e-01,5.297899999999999832e-02,-1.984859999999999958e-01
4.599999999999999922e-02,5.834999999999999909e-02,-1.992190000000000072e-01,6.005900000000000127e-02,-1.994630000000000014e-01
4.800000000000000100e-02,6.079099999999999782e-02,-2.127690000000000137e-01,6.115700000000000303e-02,-2.142330000000000068e-01
5.000000000000000278e-02,6.530800000000000494e-02,-2.120360000000000023e-01,6.604000000000000148e-02,-2.115480000000000138e-01
5.199999999999999761e-02,6.750499999999999556e-02,-2.003169999999999951e-01,6.066900000000000071e-02,-2.014160000000000117e-01
5.399999999999999939e-02,7.385300000000000198e-02,-1.958010000000000028e-01,7.592799999999999550e-02,-1.956789999999999918e-01
5.600000000000000117e-02,8.557099999999999429e-02,-1.864010000000000111e-01,7.922400000000000275e-02,-1.876220000000000110e-01
5.800000000000000294e-02,8.825700000000000212e-02,-1.873779999999999890e-01,8.911099999999999577e-02,-1.866460000000000063e-01
5.999999999999999778e-02,1.052249999999999991e-01,-1.713870000000000116e-01,1.004639999999999977e-01,-1.716310000000000058e-01
6.199999999999999956e-02,1.192629999999999940e-01,-1.467289999999999983e-01,1.177979999999999999e-01,-1.468510000000000093e-01
6.400000000000000133e-02,1.357420000000000015e-01,-1.281740000000000101e-01,1.286619999999999986e-01,-1.291499999999999870e-01
6.600000000000000311e-02,1.383060000000000123e-01,-1.003420000000000006e-01,1.367190000000000072e-01,-9.973100000000000021e-02
6.800000000000000488e-02,1.362299999999999900e-01,-5.798299999999999982e-02,1.326900000000000024e-01,-5.554200000000000109e-02
7.000000000000000666e-02,1.156009999999999954e-01,-1.110799999999999982e-02,1.177979999999999999e-01,-1.147500000000000082e-02
7.199999999999999456e-02,9.008800000000000141e-02,3.625500000000000250e-02,8.618199999999999472e-02,3.747600000000000237e-02
7.399999999999999634e-02,4.272499999999999909e-02,1.125489999999999963e-01,4.357899999999999968e-02,1.116940000000000016e-01
7.599999999999999811e-02,3.540000000000000178e-03,1.533200000000000118e-01,7.689999999999999787e-03,1.514890000000000125e-01
7.799999999999999989e-02,-2.429200000000000109e-02,1.857910000000000117e-01,-2.258299999999999891e-02,1.865229999999999944e-01
8.000000000000000167e-02,-3.857399999999999718e-02,2.128909999999999969e-01,-4.260300000000000198e-02,2.141109999999999958e-01
8.200000000000000344e-02,-5.615200000000000052e-02,2.174069999999999891e-01,-5.651899999999999979e-02,2.164310000000000123e-01
8.400000000000000522e-02,-5.920399999999999968e-02,2.196039999999999937e-01,-5.541999999999999704e-02,2.163090000000000013e-01
8.599999999999999312e-02,-6.372099999999999986e-02,2.261960000000000082e-01,-6.506299999999999584e-02,2.268070000000000086e-01
8.799999999999999489e-02,-7.141100000000000225e-02,2.299799999999999900e-01,-7.055699999999999472e-02,2.290040000000000131e-01
8.999999999999999667e-02,-7.360800000000000676e-02,2.303469999999999962e-01,-7.971200000000000507e-02,2.283940000000000137e-01
9.199999999999999845e-02,-8.117699999999999916e-02,2.218019999999999992e-01,-7.678200000000000303e-02,2.255860000000000087e-01
9.400000000000000022e-02,-7.739300000000000346e-02,2.131349999999999911e-01,-7.629400000000000071e-02,2.119139999999999913e-01
9.600000000000000200e-02,-7.214399999999999979e-02,1.647949999999999970e-01,-7.226599999999999691e-02,1.644289999999999918e-01
9.800000000000000377e-02,-8.911099999999999577e-02,5.725100000000000328e-02,-8.752400000000000457e-02,5.737300000000000039e-02
1.000000000000000056e-01,-9.777800000000000380e-02,-3.051799999999999999e-02,-9.887700000000000655e-02,-4.797400000000000275e-02
1.019999999999999934e-01,-1.008300000000000030e-01,-8.349600000000000077e-02,-9.997599999999999543e-02,-8.337400000000000366e-02
1.039999999999999952e-01,-1.076659999999999978e-01,-1.440430000000000044e-01,-9.960900000000000309e-02,-1.407470000000000110e-01
1.059999999999999970e-01,-9.619099999999999873e-02,-1.812739999999999907e-01,-9.252900000000000014e-02,-1.810299999999999965e-01
1.079999999999999988e-01,-8.605999999999999761e-02,-1.940919999999999868e-01,-9.106400000000000605e-02,-1.932369999999999921e-01
1.100000000000000006e-01,-9.558099999999999929e-02,-2.139890000000000125e-01,-1.010739999999999972e-01,-2.138670000000000015e-01
1.120000000000000023e-01,-9.204099999999999782e-02,-2.076419999999999932e-01,-9.191900000000000071e-02,-2.069090000000000096e-01
1.140000000000000041e-01,-1.075440000000000007e-01,-2.075200000000000100e-01,-1.037600000000000050e-01,-2.065430000000000044e-01
1.160000000000000059e-01,-1.269530000000000103e-01,-2.048339999999999883e-01,-1.223140000000000061e-01,-2.047120000000000051e-01
1.179999999999999938e-01,-1.116940000000000016e-01,-2.159419999999999951e-01,-1.171880000000000005e-01,-2.160640000000000061e-01
1.199999999999999956e-01,-1.426999999999999935e-01,-2.097169999999999868e-01,-1.376950000000000118e-01,-2.108150000000000024e-01
1.219999999999999973e-01,-1.680909999999999904e-01,-1.906740000000000101e-01,-1.678469999999999962e-01,-1.937260000000000093e-01
1.239999999999999991e-01,-1.719970000000000110e-01,-1.745609999999999939e-01,-1.755369999999999986e-01,-1.706540000000000001e-01
1.260000000000000009e-01,-2.110599999999999976e-01,-1.545410000000000117e-01,-2.058109999999999939e-01,-1.545410000000000117e-01
1.280000000000000027e-01,-2.323000000000000065e-01,-1.103520000000000056e-01,-2.342529999999999890e-01,-1.082759999999999972e-01
1.300000000000000044e-01,-2.452390000000000125e-01,-5.017100000000000032e-02,-2.464600000000000124e-01,-5.004900000000000321e-02
1.320000000000000062e-01,-2.386469999999999980e-01,-5.981000000000000205e-03,-2.369380000000000097e-01,-6.470000000000000057e-03
1.340000000000000080e-01,-2.099610000000000087e-01,4.516599999999999782e-02,-2.119139999999999913e-01,4.370099999999999679e-02
1.360000000000000098e-01,-1.665040000000000131e-01,6.018099999999999838e-02,-1.660159999999999969e-01,6.091300000000000187e-02
1.380000000000000115e-01,-1.512449999999999906e-01,7.116699999999999415e-02,-1.439209999999999934e-01,7.299799999999999345e-02
1.400000000000000133e-01,-1.145020000000000066e-01,8.679199999999999415e-02,-1.186519999999999936e-01,8.679199999999999415e-02
1.419999999999999873e-01,-9.191900000000000071e-02,7.836899999999999422e-02,-9.460399999999999365e-02,7.702599999999999725e-02
1.439999999999999891e-01,-8.398400000000000309e-02,4.504400000000000071e-02,-8.520500000000000296e-02,4.467800000000000243e-02
1.459999999999999909e-01,-7.141100000000000225e-02,2.917499999999999954e-02,-6.701699999999999324e-02,2.954100000000000129e-02
1.479999999999999927e-01,-6.079099999999999782e-02,3.845200000000000007e-02,-5.944800000000000084e-02,3.991700000000000109e-02
1.499999999999999944e-01,-6.250000000000000000e-02,1.818799999999999931e-02,-5.603000000000000341e-02,2.197299999999999948e-02
1.519999999999999962e-01,-5.297899999999999832e-02,3.479000000000000148e-02,-5.444299999999999834e-02,3.613299999999999845e-02
1.539999999999999980e-01,-5.310100000000000237e-02,1.684599999999999986e-02,-4.907199999999999757e-02,1.806599999999999873e-02
1.559999999999999998e-01,-4.614300000000000346e-02,7.323999999999999781e-03,-4.443400000000000127e-02,7.568000000000000074e-03
1.580000000000000016e-01,-4.370099999999999679e-02,2.807600000000000026e-02,-4.980500000000000205e-02,2.868700000000000069e-02
1.600000000000000033e-01,-4.003899999999999820e-02,1.281700000000000027e-02,-4.406700000000000200e-02,1.135300000000000024e-02
1.620000000000000051e-01,-4.223600000000000271e-02,3.198199999999999654e-02,-3.515599999999999975e-02,3.271500000000000102e-02
1.640000000000000069e-01,-3.259299999999999697e-02,2.343800000000000050e-02,-3.295900000000000218e-02,2.160600000000000021e-02
1.660000000000000087e-01,-2.587899999999999923e-02,2.392599999999999935e-02,-3.381300000000000278e-02,2.331499999999999892e-02
1.680000000000000104e-01,-3.002900000000000014e-02,2.477999999999999994e-02,-2.563500000000000154e-02,2.429200000000000109e-02
1.700000000000000122e-01,-2.233900000000000122e-02,1.196299999999999968e-02,-2.905299999999999896e-02,1.159699999999999967e-02
1.719999999999999862e-01,-2.636700000000000155e-02,4.028000000000000330e-03,-2.734400000000000025e-02,4.517000000000000182e-03
1.739999999999999880e-01,-1.965300000000000033e-02,1.892100000000000032e-02,-2.417000000000000051e-02,1.757799999999999987e-02
1.759999999999999898e-01,-1.818799999999999931e-02,1.782200000000000104e-02,-1.782200000000000104e-02,1.611299999999999885e-02
1.779999999999999916e-01,-1.684599999999999986e-02,1.879899999999999974e-02,-1.806599999999999873e-02,1.818799999999999931e-02
1.799999999999999933e-01,-1.855499999999999858e-02,1.440400000000000014e-02,-2.392599999999999935e-02,1.513699999999999941e-02
1.819999999999999951e-01,-1.647900000000000059e-02,1.904300000000000090e-02,-2.160600000000000021e-02,2.099600000000000077e-02
1.839999999999999969e-01,-2.062999999999999903e-02,2.439999999999999949e-04,-1.574700000000000058e-02,4.883000000000000188e-03
1.859999999999999987e-01,-2.160600000000000021e-02,1.000999999999999980e-02,-1.953099999999999975e-02,8.666999999999999357e-03
1.880000000000000004e-01,-2.356000000000000108e-02,-8.545000000000000512e-03,-2.783199999999999910e-02,-9.277000000000000524e-03
1.900000000000000022e-01,-2.087400000000000019e-02,-1.221000000000000080e-03,-2.404799999999999993e-02,-1.830999999999999945e-03
1.920000000000000040e-01,-2.148399999999999962e-02,-1.086400000000000039e-02,-2.209500000000000006e-02,-1.184100000000000083e-02
1.940000000000000058e-01,-1.403800000000000013e-02,1.428199999999999956e-02,-1.696800000000000044e-02,1.477099999999999941e-02
1.960000000000000075e-01,-2.514600000000000168e-02,-8.300999999999999351e-03,-2.136199999999999904e-02,-7.080000000000000356e-03
1.980000000000000093e-01,-2.392599999999999935e-02,-2.185099999999999890e-02,-2.001999999999999960e-02,-2.270499999999999949e-02
2.000000000000000111e-01,-2.026400000000000076e-02,-1.354999999999999954e-02,-1.843300000000000147e-02,-1.220700000000000084e-02
2.020000000000000129e-01,-2.246099999999999833e-02,-8.179000000000000506e-03,-2.661099999999999924e-02,-8.056999999999999926e-03
2.039999999999999869e-01,-1.794400000000000162e-02,7.812000000000000367e-03,-1.660199999999999870e-02,7.202000000000000068e-03
2.059999999999999887e-01,-2.172899999999999832e-02,-1.220700000000000084e-02,-2.148399999999999962e-02,-1.342800000000000070e-02
2.079999999999999905e-01,-2.160600000000000021e-02,-2.111800000000000135e-02,-1.696800000000000044e-02,-2.136199999999999904e-02
2.099999999999999922e-01,-1.623499999999999943e-02,3.295999999999999885e-03,-1.647900000000000059e-02,3.661999999999999891e-03
2.119999999999999940e-01,-1.916500000000000148e-02,-5.492999999999999619e-03,-2.380399999999999877e-02,-6.104000000000000051e-03
2.139999999999999958e-01,-2.368200000000000166e-02,-2.087400000000000019e-02,-1.696800000000000044e-02,-2.221700000000000064e-02
2.159999999999999976e-01,-1.818799999999999931e-02,-2.929999999999999879e-03,-2.307100000000000123e-02,-2.318999999999999881e-03
2.179999999999999993e-01,-2.197299999999999948e-02,-7.320000000000000118e-04,-1.709000000000000102e-02,-6.099999999999999737e-04
2.200000000000000011e-01,-2.246099999999999833e-02,5.126999999999999613e-03,-1.672399999999999928e-02,7.812000000000000367e-03
2.220000000000000029e-01,-1.867699999999999916e-02,-6.836000000000000063e-03,-1.245100000000000026e-02,-7.934999999999999346e-03
2.240000000000000047e-01,-2.392599999999999935e-02,-2.636700000000000155e-02,-1.989700000000000149e-02,-2.417000000000000051e-02
2.260000000000000064e-01,-1.989700000000000149e-02,-1.220700000000000084e-02,-2.526899999999999979e-02,-1.196299999999999968e-02
2.280000000000000082e-01,-1.391599999999999955e-02,-7.320000000000000118e-04,-1.831100000000000089e-02,-3.418000000000000031e-03
2.300000000000000100e-01,-1.794400000000000162e-02,-7.202000000000000068e-03,-2.197299999999999948e-02,-6.104000000000000051e-03
2.320000000000000118e-01,-1.721200000000000160e-02,-1.232899999999999968e-02,-2.356000000000000108e-02,-1.318399999999999954e-02
2.340000000000000135e-01,-2.209500000000000006e-02,-1.428199999999999956e-02,-2.819800000000000084e-02,-1.464799999999999956e-02
2.359999999999999876e-01,-1.904300000000000090e-02,-1.989700000000000149e-02,-2.087400000000000019e-02,-1.953099999999999975e-02
2.379999999999999893e-01,-2.221700000000000064e-02,-1.647900000000000059e-02,-1.745599999999999929e-02,-1.501500000000000057e-02
2.399999999999999911e-01,-2.319299999999999834e-02,-1.879899999999999974e-02,-2.783199999999999910e-02,-2.087400000000000019e-02
2.419999999999999929e-01,-2.111800000000000135e-02,-7.323999999999999781e-03,-1.550299999999999942e-02,-6.104000000000000051e-03
2.439999999999999947e-01,-1.721200000000000160e-02,-8.300999999999999351e-03,-1.586900000000000116e-02,-1.184100000000000083e-02
2.459999999999999964e-01,-1.867699999999999916e-02,-1.855499999999999858e-02,-2.233900000000000122e-02,-2.099600000000000077e-02
2.479999999999999982e-01,-2.148399999999999962e-02,-3.906000000000000184e-03,-1.916500000000000148e-02,-5.249000000000000193e-03
2.500000000000000000e-01,-2.160600000000000021e-02,-2.087400000000000019e-02,-1.904300000000000090e-02,-2.087400000000000019e-02
2.520000000000000018e-01,-2.270499999999999949e-02,-1.843300000000000147e-02,-1.977500000000000091e-02,-1.794400000000000162e-02
2.540000000000000036e-01,-2.136199999999999904e-02,8.540000000000000499e-04,-1.709000000000000102e-02,1.587000000000000086e-03
2.560000000000000053e-01,-1.354999999999999954e-02,1.830999999999999945e-03,-1.904300000000000090e-02,2.075000000000000022e-03
2.580000000000000071e-01,-2.307100000000000123e-02,-2.709999999999999909e-02,-2.026400000000000076e-02,-2.868700000000000069e-02
2.600000000000000089e-01,-1.562500000000000000e-02,-1.343000000000000010e-03,-2.270499999999999949e-02,-2.197000000000000168e-03
2.620000000000000107e-01,-3.125000000000000000e-02,-1.867699999999999916e-02,-1.867699999999999916e-02,-1.782200000000000104e-02
2.640000000000000124e-01,-1.940899999999999917e-02,-2.318999999999999881e-03,-1.892100000000000032e-02,-1.830999999999999945e-03
2.660000000000000142e-01,-2.111800000000000135e-02,-2.795399999999999968e-02,-1.806599999999999873e-02,-3.149400000000000116e-02
2.680000000000000160e-01,-1.696800000000000044e-02,-1.086400000000000039e-02,-2.233900000000000122e-02,-1.135300000000000024e-02
2.700000000000000178e-01,-1.745599999999999929e-02,-7.568000000000000074e-03,-2.038600000000000134e-02,-7.323999999999999781e-03
2.720000000000000195e-01,-1.733399999999999871e-02,-1.794400000000000162e-02,-2.050799999999999845e-02,-1.831100000000000089e-02
2.740000000000000213e-01,-2.209500000000000006e-02,-1.440400000000000014e-02,-1.855499999999999858e-02,-1.245100000000000026e-02
2.760000000000000231e-01,-1.745599999999999929e-02,-2.075199999999999961e-02,-2.307100000000000123e-02,-2.209500000000000006e-02
2.780000000000000249e-01,-2.136199999999999904e-02,-1.879899999999999974e-02,-2.453599999999999878e-02,-1.696800000000000044e-02
2.800000000000000266e-01,-2.148399999999999962e-02,-1.782200000000000104e-02,-1.684599999999999986e-02,-1.843300000000000147e-02
2.819999999999999729e-01,-1.892100000000000032e-02,-7.320000000000000118e-04,-1.684599999999999986e-02,-7.446000000000000361e-03
2.839999999999999747e-01,-1.586900000000000116e-02,-4.394999999999999601e-03,-1.647900000000000059e-02,-5.736999999999999912e-03
2.859999999999999765e-01,-1.818799999999999931e-02,-1.000999999999999980e-02,-2.307100000000000123e-02,-1.147500000000000082e-02
2.879999999999999782e-01,-2.087400000000000019e-02,-5.615000000000000199e-03,-1.635700000000000001e-02,-2.686000000000000019e-03
2.899999999999999800e-01,-2.270499999999999949e-02,-8.422999999999999932e-03,-1.562500000000000000e-02,-6.348000000000000344e-03
2.919999999999999818e-01,-2.209500000000000006e-02,-1.733399999999999871e-02,-2.172899999999999832e-02,-1.940899999999999917e-02
2.939999999999999836e-01,-1.611299999999999885e-02,-9.766000000000000375e-03,-2.001999999999999960e-02,-8.422999999999999932e-03
2.959999999999999853e-01,-2.331499999999999892e-02,-1.562500000000000000e-02,-1.977500000000000091e-02,-1.757799999999999987e-02
2.979999999999999871e-01,-1.538100000000000057e-02,8.540000000000000499e-04,-1.818799999999999931e-02,-3.660000000000000059e-04
