-1.000000, 0.069885, 0.069885
-0.999000, 0.069177, 0.069160
-0.998000, 0.070142, 0.070107
-0.997000, 0.070251, 0.070200
-0.996000, 0.069336, 0.069267
-0.995000, 0.070142, 0.070056
-0.994000, 0.069604, 0.069501
-0.993000, 0.070239, 0.070119
-0.992000, 0.070264, 0.070126
-0.991000, 0.070374, 0.070219
-0.990000, 0.070044, 0.069872
-0.989000, 0.070361, 0.070172
-0.988000, 0.070032, 0.069825
-0.987000, 0.069910, 0.069686
-0.986000, 0.069995, 0.069754
-0.985000, 0.070410, 0.070152
-0.984000, 0.070496, 0.070220
-0.983000, 0.070435, 0.070142
-0.982000, 0.069421, 0.069112
-0.981000, 0.070056, 0.069729
-0.980000, 0.070068, 0.069724
-0.979000, 0.070154, 0.069792
-0.978000, 0.070422, 0.070044
-0.977000, 0.070154, 0.069758
-0.976000, 0.070361, 0.069948
-0.975000, 0.070239, 0.069809
-0.974000, 0.069995, 0.069548
-0.973000, 0.070142, 0.069677
-0.972000, 0.070190, 0.069708
-0.971000, 0.070654, 0.070155
-0.970000, 0.069983, 0.069466
-0.969000, 0.070496, 0.069962
-0.968000, 0.070825, 0.070274
-0.967000, 0.070166, 0.069598
-0.966000, 0.070557, 0.069971
-0.965000, 0.070361, 0.069759
-0.964000, 0.070276, 0.069656
-0.963000, 0.070349, 0.069712
-0.962000, 0.070447, 0.069793
-0.961000, 0.070117, 0.069446
-0.960000, 0.070227, 0.069538
-0.959000, 0.070349, 0.069643
-0.958000, 0.070349, 0.069626
-0.957000, 0.069873, 0.069133
-0.956000, 0.070349, 0.069592
-0.955000, 0.070117, 0.069343
-0.954000, 0.070447, 0.069655
-0.953000, 0.070227, 0.069418
-0.952000, 0.070483, 0.069657
-0.951000, 0.070496, 0.069652
-0.950000, 0.070117, 0.069256
-0.949000, 0.069702, 0.068824
-0.948000, 0.070288, 0.069393
-0.947000, 0.070093, 0.069180
-0.946000, 0.070764, 0.069835
-0.945000, 0.070911, 0.069964
-0.944000, 0.070349, 0.069385
-0.943000, 0.070154, 0.069173
-0.942000, 0.070264, 0.069265
-0.941000, 0.070129, 0.069114
-0.940000, 0.070178, 0.069145
-0.939000, 0.070483, 0.069433
-0.938000, 0.070166, 0.069099
-0.937000, 0.070911, 0.069826
-0.936000, 0.070447, 0.069345
-0.935000, 0.070337, 0.069218
-0.934000, 0.070898, 0.069762
-0.933000, 0.070288, 0.069135
-0.932000, 0.070923, 0.069752
-0.931000, 0.070154, 0.068966
-0.930000, 0.070227, 0.069022
-0.929000, 0.070349, 0.069127
-0.928000, 0.070166, 0.068927
-0.927000, 0.070667, 0.069410
-0.926000, 0.070276, 0.069002
-0.925000, 0.070154, 0.068863
-0.924000, 0.070642, 0.069334
-0.923000, 0.070349, 0.069024
-0.922000, 0.070850, 0.069507
-0.921000, 0.070557, 0.069197
-0.920000, 0.070374, 0.068996
-0.919000, 0.071289, 0.069895
-0.918000, 0.070300, 0.068889
-0.917000, 0.070679, 0.069250
-0.916000, 0.070349, 0.068903
-0.915000, 0.070447, 0.068984
-0.914000, 0.070532, 0.069052
-0.913000, 0.070593, 0.069096
-0.912000, 0.070398, 0.068883
-0.911000, 0.070752, 0.069220
-0.910000, 0.071216, 0.069667
-0.909000, 0.070740, 0.069173
-0.908000, 0.071045, 0.069461
-0.907000, 0.070752, 0.069151
-0.906000, 0.070862, 0.069244
-0.905000, 0.070435, 0.068799
-0.904000, 0.071082, 0.069429
-0.903000, 0.070605, 0.068936
-0.902000, 0.070837, 0.069150
-0.901000, 0.071167, 0.069463
-0.900000, 0.070715, 0.068994
-0.899000, 0.070081, 0.068342
-0.898000, 0.071021, 0.069265
-0.897000, 0.070483, 0.068710
-0.896000, 0.070789, 0.068998
-0.895000, 0.070911, 0.069103
-0.894000, 0.070581, 0.068756
