TIME ms, IN1, OUT1
16.504, 56.152344, -2.473881
16.455, 57.067871, -2.275457
16.406, 57.739258, -1.974214
16.357, 61.401367, -1.588205
16.309, 62.62207, -1.140569
16.26, 63.598633, -0.658135
16.211, 59.753418, -0.169819
16.162, 57.800293, 0.29511
16.113, 57.678223, 0.708787
16.064, 57.189941, 1.046415
16.016, 57.067871, 1.287759
15.967, 54.748535, 1.418353
15.918, 48.88916, 1.430369
15.869, 49.926758, 1.323088
15.82, 50.048828, 1.102939
15.771, 48.64502, 0.783118
15.723, 41.809082, 0.382793
15.674, 45.288086, -0.07404
15.625, 45.10498, -0.56
15.576, 44.616699, -1.04596
15.527, 44.616699, -1.502793
15.479, 44.98291, -1.903118
15.43, 46.081543, -2.222939
15.381, 47.912598, -2.443088
15.332, 50.598145, -2.55037
15.283, 53.894043, -2.538353
15.234, 56.640625, -2.407759
15.186, 54.138184, -2.166415
15.137, 60.058594, -1.828787
15.088, 61.828613, -1.41511
15.039, 63.049316, -0.950181
14.99, 63.293457, -0.461865
14.941, 59.875488, 0.020569
14.893, 58.227539, 0.468205
14.844, 57.617188, 0.854214
14.795, 58.166504, 1.155457
14.746, 56.518555, 1.353881
14.697, 54.138184, 1.437591
14.648, 47.912598, 1.401571
14.6, 50.964355, 1.247979
14.551, 49.499512, 0.986021
14.502, 47.912598, 0.631399
14.453, 40.95459, 0.205367
14.404, 45.349121, -0.266539
14.355, 44.921875, -0.756034
14.307, 44.677734, -1.23378
14.258, 44.677734, -1.67114
14.209, 45.349121, -2.041902
14.16, 46.691895, -2.323843
14.111, 48.88916, -2.500062
14.063, 51.879883, -2.56
14.014, 55.297852, -2.500062
13.965, 57.434082, -2.323843
13.916, 55.480957, -2.041902
13.867, 60.668945, -1.67114
13.818, 62.37793, -1.23378
13.77, 63.171387, -0.756034
13.721, 57.067871, -0.266539
13.672, 56.396484, 0.205367
13.623, 56.091309, 0.631399
13.574, 56.091309, 0.986021
13.525, 56.70166, 1.247979
13.477, 54.626465, 1.401571
13.428, 52.612305, 1.437591
13.379, 47.180176, 1.353881
13.33, 50.292969, 1.155457
13.281, 48.828125, 0.854214
13.232, 44.250488, 0.468205
13.184, 44.555664, 0.020569
13.135, 45.227051, -0.461865
13.086, 44.677734, -0.950181
13.037, 44.494629, -1.41511
12.988, 44.799805, -1.828787
12.939, 45.776367, -2.166415
12.891, 47.424316, -2.407759
12.842, 49.865723, -2.538353
12.793, 53.161621, -2.55037
12.744, 56.70166, -2.443088
12.695, 52.368164, -2.222939
12.646, 57.983398, -1.903118
12.598, 61.401367, -1.502793
12.549, 62.927246, -1.04596
12.5, 63.476562, -0.56
12.451, 59.265137, -0.07404
12.402, 57.434082, 0.382793
12.354, 57.739258, 0.783118
12.305, 57.800293, 1.102939
12.256, 56.213379, 1.323088
12.207, 53.771973, 1.430369
12.158, 49.072266, 1.418353
12.109, 50.78125, 1.287759
12.061, 49.743652, 1.046415
12.012, 48.095703, 0.708787
11.963, 42.053223, 0.29511
11.914, 45.349121, -0.169819
11.865, 44.921875, -0.658135
11.816, 44.677734, -1.140569
11.768, 44.616699, -1.588205
11.719, 45.227051, -1.974214
11.67, 46.386719, -2.275457
11.621, 48.400879, -2.473881
11.572, 51.208496, -2.557591
11.523, 54.56543, -2.52157
11.475, 56.945801, -2.367979
11.426, 55.114746, -2.106021
11.377, 60.058594, -1.751399
11.328, 61.828613, -1.325367
11.279, 63.232422, -0.853461
11.23, 58.898926, -0.363966
11.182, 59.204102, 0.11378
11.133, 58.105469, 0.55114
11.084, 58.288574, 0.921902
11.035, 57.800293, 1.203843
10.986, 55.725098, 1.380062
10.938, 53.710938, 1.44
10.889, 47.424316, 1.380062
10.84, 50.720215, 1.203843
10.791, 49.194336, 0.921902
10.742, 47.424316, 0.55114
10.693, 42.663574, 0.11378
10.645, 45.349121, -0.363966
10.596, 44.73877, -0.853461
10.547, 44.616699, -1.325367
10.498, 44.799805, -1.751399
10.449, 45.654297, -2.106021
10.4, 47.058105, -2.367979
10.352, 49.438477, -2.52157
10.303, 52.368164, -2.557591
10.254, 56.152344, -2.473881
10.205, 56.945801, -2.275457
10.156, 55.847168, -1.974214
10.107, 60.974121, -1.588205
10.059, 62.5, -1.140569
10.01, 63.415527, -0.658135
9.961, 58.898926, -0.169819
9.912, 57.556152, 0.29511
9.863, 56.213379, 0.708787
9.814, 56.091309, 1.046415
9.766, 56.45752, 1.287759
9.717, 54.199219, 1.418353
9.668, 48.64502, 1.430369
9.619, 49.926758, 1.323088
9.57, 50.109863, 1.102939
9.521, 48.461914, 0.783118
9.473, 42.96875, 0.382793
9.424, 45.227051, -0.07404
9.375, 45.10498, -0.56
9.326, 44.555664, -1.04596
9.277, 44.494629, -1.502793
9.229, 44.921875, -1.903118
9.18, 46.020508, -2.222939
9.131, 47.912598, -2.443088
9.082, 50.598145, -2.55037
9.033, 53.955078, -2.538353
8.984, 56.82373, -2.407759
8.936, 52.856445, -2.166415
8.887, 59.448242, -1.828787
8.838, 61.584473, -1.41511
8.789, 62.744141, -0.950181
8.74, 62.072754, -0.461865
8.691, 57.250977, 0.020569
8.643, 56.396484, 0.468205
8.594, 56.213379, 0.854214
8.545, 56.213379, 1.155457
8.496, 55.480957, 1.353881
8.447, 53.649902, 1.437591
8.398, 48.583984, 1.401571
8.35, 50.90332, 1.247979
8.301, 49.438477, 0.986021
8.252, 47.790527, 0.631399
8.203, 41.870117, 0.205367
8.154, 45.349121, -0.266539
8.105, 44.86084, -0.756034
8.057, 44.616699, -1.23378
8.008, 44.799805, -1.67114
7.959, 45.349121, -2.041902
7.91, 46.75293, -2.323843
7.861, 49.01123, -2.500062
7.813, 51.940918, -2.56
7.764, 55.297852, -2.500062
7.715, 57.556152, -2.323843
7.666, 54.077148, -2.041902
7.617, 60.668945, -1.67114
7.568, 62.37793, -1.23378
7.52, 63.171387, -0.756034
7.471, 57.067871, -0.266539
7.422, 55.908203, 0.205367
7.373, 55.297852, 0.631399
7.324, 55.175781, 0.986021
7.275, 54.626465, 1.247979
7.227, 53.527832, 1.401571
7.178, 52.368164, 1.437591
7.129, 47.424316, 1.353881
7.08, 50.354004, 1.155457
7.031, 48.828125, 0.854214
6.982, 43.518066, 0.468205
6.934, 44.494629, 0.020569
6.885, 45.227051, -0.461865
6.836, 44.616699, -0.950181
