TIME ms, IN1, OUT1
-1.938, 0.364674, -0.616123
-1.943, 0.364674, -0.662539
-1.948, 0.315845, -0.70855
-1.953, 0.340259, -0.754126
-1.958, 0.340259, -0.799242
-1.963, 0.315845, -0.84387
-1.968, 0.315845, -0.887982
-1.973, 0.291431, -0.931553
-1.978, 0.340259, -0.974556
-1.982, 0.340259, -1.016965
-1.987, 0.340259, -1.058755
-1.992, 0.291431, -1.0999
-1.997, 0.218189, -1.140376
-2.002, 0.291431, -1.180158
-2.007, 0.267017, -1.219223
-2.012, 0.267017, -1.257546
-2.017, 0.340259, -1.295105
-2.021, 0.291431, -1.331877
-2.026, 0.291431, -1.367841
-2.031, 0.267017, -1.402973
-2.036, 0.291431, -1.437254
-2.041, 0.315845, -1.470662
-2.046, 0.364674, -1.503177
-2.051, 0.291431, -1.53478
-2.056, 0.340259, -1.565452
-2.061, 0.315845, -1.595174
-2.065, 0.193775, -1.623929
-2.07, 0.267017, -1.651699
-2.075, 0.218189, -1.678466
-2.08, 0.291431, -1.704217
-2.085, 0.267017, -1.728933
-2.09, 0.242603, -1.752602
-2.095, 0.267017, -1.775208
-2.1, 0.193775, -1.796738
-2.104, 0.267017, -1.817179
-2.109, 0.315845, -1.836518
-2.114, 0.242603, -1.854745
-2.119, 0.267017, -1.871847
-2.124, 0.242603, -1.887816
-2.129, 0.389088, -1.90264
-2.134, 0.315845, -1.916311
-2.139, 0.291431, -1.928822
-2.144, 0.364674, -1.940163
-2.148, 0.267017, -1.95033
-2.153, 0.267017, -1.959314
-2.158, 0.315845, -1.967112
-2.163, 0.267017, -1.973718
-2.168, 0.340259, -1.979128
-2.173, 0.340259, -1.98334
-2.178, 0.315845, -1.98635
-2.183, 0.340259, -1.988157
-2.188, 0.340259, -1.988759
-2.192, 0.242603, -1.988157
-2.197, 0.291431, -1.98635
-2.202, 0.340259, -1.98334
-2.207, 0.364674, -1.979128
-2.212, 0.315845, -1.973718
-2.217, 0.315845, -1.967112
-2.222, 0.437916, -1.959314
-2.227, 0.364674, -1.950329
-2.231, 0.340259, -1.940163
-2.236, 0.389088, -1.928821
-2.241, 0.437916, -1.916311
-2.246, 0.389088, -1.90264
-2.251, 0.267017, -1.887815
-2.256, 0.437916, -1.871847
-2.261, 0.340259, -1.854744
-2.266, 0.389088, -1.836518
-2.271, 0.437916, -1.817178
-2.275, 0.389088, -1.796737
-2.28, 0.46233, -1.775207
-2.285, 0.46233, -1.752601
-2.29, 0.437916, -1.728933
-2.295, 0.437916, -1.704216
-2.3, 0.364674, -1.678466
-2.305, 0.437916, -1.651698
-2.31, 0.364674, -1.623928
-2.314, 0.389088, -1.595174
-2.319, 0.364674, -1.565451
-2.324, 0.535572, -1.534779
-2.329, 0.389088, -1.503176
-2.334, 0.437916, -1.470661
-2.339, 0.46233, -1.437253
-2.344, 0.486744, -1.402972
-2.349, 0.535572, -1.36784
-2.354, 0.437916, -1.331876
-2.358, 0.46233, -1.295104
-2.363, 0.46233, -1.257545
-2.368, 0.389088, -1.219222
-2.373, 0.169361, -1.180157
-2.378, -0.538647, -1.140375
-2.383, -0.245678, -1.099899
-2.388, 0.120533, -1.058754
-2.393, 0.242603, -1.016964
-2.397, 0.169361, -0.974555
-2.402, 0.022877, -0.931552
-2.407, 0.315845, -0.887981
-2.412, 0.46233, -0.843868
-2.417, 0.486744, -0.799241
-2.422, 0.559986, -0.754125
-2.427, 0.5844, -0.708548
-2.432, 0.535572, -0.662538
-2.437, 0.608814, -0.616122
-2.441, 0.5844, -0.569328
-2.446, 0.608814, -0.522184
-2.451, 0.559986, -0.474719
-2.456, 0.5844, -0.426961
-2.461, 0.657642, -0.378939
-2.466, 0.5844, -0.330682
-2.471, 0.682056, -0.282219
-2.476, 0.657642, -0.23358
-2.48, 0.682056, -0.184793
-2.485, 0.682056, -0.135887
-2.49, 0.70647, -0.086894
-2.495, 0.730884, -0.037841
