TIME ms, IN1, OUT1
-2.104, 3.83147, -1.209525
-2.109, 3.855885, -1.257546
-2.114, 3.953541, -1.304372
-2.119, 3.929127, -1.349961
-2.124, 3.880299, -1.394269
-2.129, 3.977955, -1.437253
-2.134, 3.953541, -1.478875
-2.139, 3.904713, -1.519094
-2.144, 3.977955, -1.557872
-2.148, 4.051197, -1.595174
-2.153, 3.807056, -1.630964
-2.158, 3.953541, -1.665208
-2.163, 4.075611, -1.697875
-2.168, 4.002369, -1.728933
-2.173, 4.051197, -1.758353
-2.178, 4.148853, -1.786108
-2.183, 4.002369, -1.812171
-2.188, 3.929127, -1.836518
-2.192, 4.051197, -1.859126
-2.197, 4.051197, -1.879974
-2.202, 3.929127, -1.899041
-2.207, 4.051197, -1.916311
-2.212, 4.051197, -1.931767
-2.217, 3.977955, -1.945394
-2.222, 4.051197, -1.957179
-2.227, 4.100025, -1.967112
-2.231, 4.051197, -1.975183
-2.236, 4.100025, -1.981384
-2.241, 4.026783, -1.98571
-2.246, 4.026783, -1.988157
-2.251, 4.002369, -1.988721
-2.256, 4.051197, -1.987404
-2.261, 3.977955, -1.984205
-2.266, 3.953541, -1.979128
-2.271, 3.977955, -1.972178
-2.275, 3.977955, -1.963362
-2.28, 3.758228, -1.952687
-2.285, 4.002369, -1.940163
-2.29, 4.002369, -1.925803
-2.295, 3.855885, -1.90962
-2.3, 3.953541, -1.891629
-2.305, 3.807056, -1.871847
-2.31, 3.855885, -1.850293
-2.314, 3.733814, -1.826987
-2.319, 3.733814, -1.80195
-2.324, 3.7094, -1.775208
-2.329, 3.733814, -1.746783
-2.334, 3.758228, -1.716705
-2.339, 3.7094, -1.685
-2.344, 3.636158, -1.651698
-2.349, 3.733814, -1.616832
-2.354, 3.660572, -1.580433
-2.358, 3.514088, -1.542536
-2.363, 3.58733, -1.503177
-2.368, 3.538502, -1.462392
-2.373, 3.58733, -1.420221
-2.378, 3.538502, -1.376702
-2.383, 3.514088, -1.331877
-2.388, 3.489674, -1.285788
-2.393, 3.392017, -1.238478
-2.397, 3.440845, -1.189992
-2.402, 3.416431, -1.140375
-2.407, 3.318775, -1.089675
-2.412, 3.318775, -1.037938
-2.417, 3.294361, -0.985214
-2.422, 3.318775, -0.931552
-2.427, 3.392017, -0.877003
-2.432, 3.269947, -0.821618
-2.437, 3.196705, -0.765449
-2.441, 3.269947, -0.708549
-2.446, 3.221119, -0.650972
-2.451, 3.05022, -0.592771
-2.456, 3.05022, -0.534002
-2.461, 2.952564, -0.474719
-2.466, 1.194752, -0.41498
-2.471, 1.414478, -0.354839
-2.476, 2.171314, -0.294353
-2.48, 2.464283, -0.23358
-2.485, 2.659595, -0.172577
-2.49, 2.586353, -0.1114
-2.495, 2.830494, -0.050109
