TIME ms, IN1, OUT1
-2.329, 2.732838, -1.503176
-2.334, 2.68401, -1.470661
-2.339, 2.757252, -1.437253
-2.344, 2.80608, -1.402972
-2.349, 2.80608, -1.36784
-2.354, 2.732838, -1.331876
-2.358, 2.586353, -1.295104
-2.363, 2.586353, -1.257545
-2.368, 1.438892, -1.219222
-2.373, 1.390064, -1.180157
-2.378, 1.609791, -1.140375
-2.383, 2.049244, -1.099899
-2.388, 2.195728, -1.058754
-2.393, 2.561939, -1.016964
-2.397, 2.635181, -0.974555
-2.402, 2.879322, -0.931552
-2.407, 2.879322, -0.887981
-2.412, 2.854908, -0.843868
-2.417, 2.903736, -0.799241
-2.422, 3.074635, -0.754125
-2.427, 3.147877, -0.708548
-2.432, 3.05022, -0.662538
-2.437, 3.001392, -0.616122
-2.441, 3.123463, -0.569328
-2.446, 3.099049, -0.522184
-2.451, 3.123463, -0.474719
-2.456, 3.05022, -0.426961
-2.461, 3.099049, -0.378939
-2.466, 3.099049, -0.330682
-2.471, 3.074635, -0.282219
-2.476, 3.099049, -0.23358
-2.48, 3.099049, -0.184793
-2.485, 3.123463, -0.135887
-2.49, 3.196705, -0.086894
-2.495, 3.123463, -0.037841
